early_signal_rank,ticker,name,index,sector,early_signal_score,ema_score,ema_state,macd_score,macd_state,cat_score,prism_score,overheat_penalty,technical_coverage,source_data,signal,risk
1,BRBR,BELLRING BRANDS INC,RUSSELL2000,Consumer Staples,78.34,82.0,early_transition,61.8,bullish_above_signal_proxy,100.0,55.25,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
86,IKT,INHIBIKASE THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,67.61,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,76.57,50.56,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
87,HIMS,HIMS HERS HEALTH INC CLASS A,RUSSELL2000,Health Care,67.61,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,76.59,50.57,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
88,TGTX,TG THERAPEUTICS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,67.55,72.0,confirmed_bullish_trend,86.55,fresh_above_zero_cross_proxy,99.49,55.15,13.81,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: fresh_above_zero_cross_proxy,EMA extension 3.0 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
89,CBNA,CHAIN BRIDGE BANCORP INC CLASS A,RUSSELL2000,Financials,67.53,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,76.81,49.61,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
90,RELY,REMITLY GLOBAL INC,NASDAQ+NASDAQ500+RUSSELL2000,Financials,67.51,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,76.73,49.6,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
91,OPEN,OPENDOOR TECHNOLOGIES INC CLASS A,NASDAQ+NASDAQ500+RUSSELL2000,Real Estate,67.48,82.0,early_transition,49.8,bullish_below_zero_proxy,76.66,49.58,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
92,OI,O I GLASS INC,RUSSELL2000,Materials,67.35,82.0,early_transition,61.8,bullish_above_signal_proxy,67.15,47.68,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
93,RDNT,RADNET INC,NASDAQ+RUSSELL2000,Health Care,67.33,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,75.73,50.4,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
94,ASTH,ASTRANA HEALTH INC,NASDAQ+RUSSELL2000,Health Care,67.28,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,75.59,50.37,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
95,PRTA,PROTHENA PLC,NASDAQ+RUSSELL2000,Health Care,67.28,82.0,early_transition,61.8,bullish_above_signal_proxy,66.5,48.55,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
96,VIR,VIR BIOTECHNOLOGY INC,NASDAQ+RUSSELL2000,Health Care,67.28,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,75.57,50.36,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
97,STOK,STOKE THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,67.27,82.0,early_transition,61.8,bullish_above_signal_proxy,66.47,48.54,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
98,BNTC,BENITEC BIOPHARMA INC,NASDAQ+RUSSELL2000,Health Care,67.2,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,75.35,50.32,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
99,PTLO,PORTILLO S INC CLASS A,NASDAQ+RUSSELL2000,Consumer Discretionary,67.16,82.0,early_transition,61.8,bullish_above_signal_proxy,66.58,47.57,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
100,ETON,ETON PHARMACEUTCIALS INC,NASDAQ+RUSSELL2000,Health Care,67.1,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,75.05,50.26,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
101,WVE,WAVE LIFE SCIENCES LTD,NASDAQ+RUSSELL2000,Health Care,67.0,100.0,fresh_bullish_cross,49.8,bullish_below_zero_proxy,58.36,46.92,0.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
102,AVIR,ATEA PHARMACEUTICALS INC,NASDAQ+RUSSELL2000,Health Care,66.86,82.0,early_transition,61.8,bullish_above_signal_proxy,65.23,48.3,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
103,DOUG,DOUGLAS ELLIMAN INC,RUSSELL2000,Real Estate,66.83,82.0,early_transition,61.8,bullish_above_signal_proxy,65.57,47.36,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
104,GYRE,GYRE THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,66.82,82.0,early_transition,61.8,bullish_above_signal_proxy,65.11,48.27,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
105,KYTX,KYVERNA THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,66.79,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,74.1,50.07,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
106,JCAP,JEFFERSON CAPITAL INC,NASDAQ+RUSSELL2000,Financials,66.78,82.0,early_transition,61.8,bullish_above_signal_proxy,65.42,47.33,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
107,KRUS,KURA SUSHI USA INC,NASDAQ+RUSSELL2000,Consumer Discretionary,66.69,82.0,early_transition,61.8,bullish_above_signal_proxy,65.16,47.28,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
108,MNRO,MONRO INC,NASDAQ+RUSSELL2000,Consumer Discretionary,66.61,82.0,early_transition,61.8,bullish_above_signal_proxy,64.91,47.23,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
109,IRTC,IRHYTHM HOLDINGS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,66.6,82.0,early_transition,61.8,bullish_above_signal_proxy,64.45,48.14,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
110,JACK,JACK IN THE BOX INC,NASDAQ+RUSSELL2000,Consumer Discretionary,66.54,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,73.79,49.01,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
111,NCNO,NCINO INC,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,66.5,82.0,early_transition,61.8,bullish_above_signal_proxy,64.58,47.17,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
112,RVLV,REVOLVE GROUP CLASS A INC,RUSSELL2000,Consumer Discretionary,66.48,82.0,early_transition,61.8,bullish_above_signal_proxy,64.54,47.16,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
113,RNA,ATRIUM THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,66.45,82.0,early_transition,61.8,bullish_above_signal_proxy,63.97,48.04,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
114,EE,EXCELERATE ENERGY INC CLASS A,RUSSELL2000,Energy,66.41,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,73.39,48.93,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
115,BEAM,BEAM THERAPEUTICS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,66.37,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,72.83,49.82,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
116,STRO,SUTRO BIOPHARMA INC,NASDAQ+RUSSELL2000,Health Care,66.36,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,72.81,49.81,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
117,ADMA,ADMA BIOLOGICS INC,NASDAQ+RUSSELL2000,Health Care,66.35,82.0,early_transition,61.8,bullish_above_signal_proxy,63.68,47.99,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
118,PLX,PROTALIX BIOTHERAPEUTICS INC,RUSSELL2000,Health Care,66.32,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,72.67,49.78,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
119,SGRY,SURGERY PARTNERS INC,NASDAQ+RUSSELL2000,Health Care,66.28,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,72.55,49.76,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
120,ABOS,ACUMEN PHARMACEUTICALS INC,NASDAQ+RUSSELL2000,Health Care,66.22,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,72.37,49.72,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
121,AKTS,AKTIS ONCOLOGY INC,NASDAQ+RUSSELL2000,Health Care,66.14,72.0,confirmed_bullish_trend,25.0,bearish_proxy,100.0,55.25,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
122,UPB,UPSTREAM BIO INC,NASDAQ+RUSSELL2000,Health Care,66.12,82.0,early_transition,49.8,bullish_below_zero_proxy,72.06,49.66,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
123,ASIC,ATEGRITY SPECIALTY INSURANCE COMPA,RUSSELL2000,Financials,66.09,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,72.44,48.74,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
124,TECX,TECTONIC THERAPEUTIC INC,NASDAQ+RUSSELL2000,Health Care,66.08,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,71.93,49.64,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
125,TBLA,TABOOLA.COM LTD,NASDAQ+RUSSELL2000,Communication,66.04,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,72.28,48.71,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
126,WYFI,WHITEFIBER INC,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,65.99,72.0,confirmed_bullish_trend,25.0,bearish_proxy,100.0,54.25,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
127,ZVRA,ZEVRA THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,65.99,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,71.68,49.59,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
128,TCMD,TACTILE SYSTEMS TECHNOLOGY INC,NASDAQ+RUSSELL2000,Health Care,65.97,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,71.61,49.57,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
129,TYRA,TYRA BIOSCIENCES INC,NASDAQ+RUSSELL2000,Health Care,65.97,82.0,early_transition,49.8,bullish_below_zero_proxy,71.61,49.57,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
130,UTZ,UTZ BRANDS INC CLASS A,RUSSELL2000,Consumer Staples,65.95,82.0,early_transition,61.8,bullish_above_signal_proxy,62.47,47.74,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
131,BANF,BANCFIRST CORP,NASDAQ+RUSSELL2000,Financials,65.91,72.0,confirmed_bullish_trend,88.8,fresh_above_zero_cross_proxy,51.43,44.54,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: fresh_above_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
132,SMPL,THE SIMPLY GOOD FOODS COMPANY,NASDAQ+RUSSELL2000,Consumer Staples,65.91,82.0,early_transition,61.8,bullish_above_signal_proxy,62.33,47.72,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
133,IBRX,IMMUNITYBIO INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,65.88,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,71.33,49.52,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
134,PSFE,PAYSAFE LTD,RUSSELL2000,Financials,65.87,82.0,early_transition,61.8,bullish_above_signal_proxy,62.66,46.78,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
135,PRGS,PROGRESS SOFTWARE CORP,NASDAQ+RUSSELL2000,Information Technology,65.8,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,71.54,48.56,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
136,OLMA,OLEMA PHARMACEUTICALS INC,NASDAQ+RUSSELL2000,Health Care,65.78,82.0,early_transition,49.8,bullish_below_zero_proxy,71.04,49.46,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
137,INBX,INHIBRX BIOSCIENCES INC,NASDAQ+RUSSELL2000,Health Care,65.74,100.0,fresh_bullish_cross,49.8,bullish_below_zero_proxy,54.56,46.16,0.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
138,HIPO,HIPPO HOLDINGS INC,RUSSELL2000,Financials,65.74,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,71.38,48.53,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
139,WDFC,WD-40,NASDAQ+RUSSELL2000,Consumer Staples,65.71,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,70.83,49.42,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
140,KTB,KONTOOR BRANDS INC,RUSSELL2000,Consumer Discretionary,65.55,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,70.8,48.41,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
141,STGW,STAGWELL INC CLASS A,NASDAQ+RUSSELL2000,Communication,65.54,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,70.77,48.4,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
142,BV,BRIGHTVIEW HOLDINGS INC,RUSSELL2000,Industrials,65.37,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,70.24,48.3,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
143,CLYM,CLIMB BIO INC,NASDAQ+RUSSELL2000,Health Care,65.34,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,69.71,49.19,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
144,SKYW,SKYWEST INC,NASDAQ+RUSSELL2000,Industrials,65.33,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,70.14,48.28,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
145,UA,UNDER ARMOUR INC CLASS C,RUSSELL2000,Consumer Discretionary,65.33,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,70.14,48.28,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
