early_signal_rank,ticker,name,index,sector,early_signal_score,ema_score,ema_state,macd_score,macd_state,cat_score,prism_score,overheat_penalty,technical_coverage,source_data,signal,risk
1,LILAK,LIBERTY LATIN AMERICA LTD CLASS C,NASDAQ+RUSSELL2000,Communication,80.59,100.0,fresh_bullish_cross,49.8,bullish_below_zero_proxy,100.0,54.25,0.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
86,DLX,DELUXE CORP,RUSSELL2000,Industrials,66.23,100.0,fresh_bullish_cross,49.8,bullish_below_zero_proxy,56.49,45.55,0.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
87,MNRO,MONRO INC,NASDAQ+RUSSELL2000,Consumer Discretionary,66.1,82.0,early_transition,61.8,bullish_above_signal_proxy,63.36,46.92,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
88,FBRX,FORTE BIOSCIENCES INC,NASDAQ+RUSSELL2000,Health Care,66.07,82.0,early_transition,49.8,bullish_below_zero_proxy,71.92,49.63,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
89,PRAX,PRAXIS PRECISION MEDICINES INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,66.03,82.0,early_transition,61.8,bullish_above_signal_proxy,62.71,47.79,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
90,CCB,COASTAL FINANCIAL CORP,NASDAQ+RUSSELL2000,Financials,66.01,82.0,early_transition,61.8,bullish_above_signal_proxy,63.09,46.87,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
91,UFPT,UFP TECHNOLOGIES INC,NASDAQ+RUSSELL2000,Health Care,66.0,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,71.71,49.59,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
92,FNLC,FIRST BANCORP INC,NASDAQ+RUSSELL2000,Financials,65.99,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,72.14,48.68,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
93,CRMD,CORMEDIX INC,NASDAQ+RUSSELL2000,Health Care,65.87,72.0,confirmed_bullish_trend,88.8,fresh_above_zero_cross_proxy,50.85,45.42,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: fresh_above_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
94,HNST,THE HONEST COMPANY INC,NASDAQ+RUSSELL2000,Consumer Staples,65.85,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,71.24,49.5,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
95,ESTA,ESTABLISHMENT LABS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,65.83,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,71.19,49.49,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
96,BV,BRIGHTVIEW HOLDINGS INC,RUSSELL2000,Industrials,65.71,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,71.28,48.51,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
97,MNKD,MANNKIND CORP,NASDAQ+RUSSELL2000,Health Care,65.7,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,70.8,49.41,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
98,OSG,OCTAVE SPECIALTY GROUP INC,RUSSELL2000,Financials,65.69,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,71.23,48.5,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
99,MLYS,MINERALYS THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,65.64,82.0,early_transition,49.8,bullish_below_zero_proxy,70.63,49.38,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
100,HIPO,HIPPO HOLDINGS INC,RUSSELL2000,Financials,65.62,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,71.01,48.45,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
101,SAH,SONIC AUTOMOTIVE INC CLASS A,RUSSELL2000,Consumer Discretionary,65.61,72.0,confirmed_bullish_trend,88.8,fresh_above_zero_cross_proxy,50.54,44.36,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: fresh_above_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
102,WGO,WINNEBAGO INDUSTRIES INC,RUSSELL2000,Consumer Discretionary,65.59,82.0,early_transition,61.8,bullish_above_signal_proxy,61.82,46.61,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
103,HCSG,HEALTHCARE SERVICES GROUP INC,NASDAQ+RUSSELL2000,Industrials,65.56,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,70.84,48.42,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
104,PAYS,PAYSIGN INC,NASDAQ+RUSSELL2000,Financials,65.36,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,70.21,48.29,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
105,FG,F&G ANNUITIES AND LIFE INC,RUSSELL2000,Financials,65.36,100.0,fresh_bullish_cross,49.8,bullish_below_zero_proxy,53.84,45.02,0.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
106,OPFI,OPPFI INC CLASS A,RUSSELL2000,Financials,65.3,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,70.02,48.25,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
107,SBH,SALLY BEAUTY HOLDINGS INC,RUSSELL2000,Consumer Discretionary,65.29,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,70.01,48.25,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
108,LIF,LIFE360 INC,NASDAQ+RUSSELL2000,Information Technology,65.23,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,69.83,48.22,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
109,ALG,ALAMO GROUP INC,RUSSELL2000,Industrials,65.22,82.0,early_transition,61.8,bullish_above_signal_proxy,60.69,46.39,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
110,CLYM,CLIMB BIO INC,NASDAQ+RUSSELL2000,Health Care,65.21,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,69.31,49.11,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
111,NGNE,NEUROGENE INC,NASDAQ+RUSSELL2000,Health Care,65.15,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,69.14,49.08,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
112,DOUG,DOUGLAS ELLIMAN INC,RUSSELL2000,Real Estate,65.15,82.0,early_transition,61.8,bullish_above_signal_proxy,60.48,46.35,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
113,IMMX,IMMIX BIOPHARMA INC,NASDAQ+RUSSELL2000,Health Care,65.12,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,69.04,49.06,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
114,CPK,CHESAPEAKE UTILITIES CORP,RUSSELL2000,Utilities,65.12,100.0,fresh_bullish_cross,49.8,bullish_below_zero_proxy,52.67,45.78,0.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
115,SKYW,SKYWEST INC,NASDAQ+RUSSELL2000,Industrials,65.11,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,69.47,48.14,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
116,IIIV,I3 VERTICALS INC CLASS A,NASDAQ+RUSSELL2000,Information Technology,65.09,82.0,early_transition,61.8,bullish_above_signal_proxy,60.3,46.31,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
117,BRCB,BLACK ROCK COFFEE BAR INC CLASS A,NASDAQ+RUSSELL2000,Consumer Discretionary,65.07,82.0,early_transition,49.8,bullish_below_zero_proxy,69.33,48.12,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
118,PVLA,PALVELLA THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,65.03,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,68.77,49.0,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
119,TECX,TECTONIC THERAPEUTIC INC,NASDAQ+RUSSELL2000,Health Care,65.03,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,68.77,49.0,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
120,PMT,PENNYMAC MORTGAGE INVESTMENT TRUST,RUSSELL2000,Financials,65.02,82.0,early_transition,61.8,bullish_above_signal_proxy,60.1,46.27,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
121,SRPT,SAREPTA THERAPEUTICS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,65.0,82.0,early_transition,49.8,bullish_below_zero_proxy,68.68,48.99,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
122,LBRX,LB PHARMACEUTICALS INC,NASDAQ+RUSSELL2000,Health Care,64.98,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,68.63,48.98,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
123,RUSHB,RUSH ENTERPRISES INC CLASS B,NASDAQ+RUSSELL2000,Industrials,64.97,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,69.02,48.05,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
124,PHAT,PHATHOM PHARMACEUTICALS INC,NASDAQ+RUSSELL2000,Health Care,64.92,82.0,early_transition,49.8,bullish_below_zero_proxy,68.44,48.94,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
125,AII,AMERICAN INTEGRITY INSURANCE GROUP,RUSSELL2000,Financials,64.92,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,68.88,48.03,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
126,ORMP,ORAMED PHARMACEUTICALS INC,NASDAQ+RUSSELL2000,Health Care,64.89,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,68.34,48.92,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
127,HLF,HERBALIFE LTD,RUSSELL2000,Consumer Staples,64.89,82.0,early_transition,49.8,bullish_below_zero_proxy,68.33,48.92,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
128,LXRX,LEXICON PHARMACEUTICALS INC,NASDAQ+RUSSELL2000,Health Care,64.8,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,68.06,48.86,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
129,ADPT,ADAPTIVE BIOTECHNOLOGIES CORP,NASDAQ+RUSSELL2000,Health Care,64.79,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,68.03,48.86,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
130,PSFE,PAYSAFE LTD,RUSSELL2000,Financials,64.79,82.0,early_transition,49.8,bullish_below_zero_proxy,68.49,47.95,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
131,RBB,RBB BANCORP,NASDAQ+RUSSELL2000,Financials,64.77,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,68.42,47.93,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
132,PLGO,PELAGOS INSURANCE CAPITAL LTD,RUSSELL2000,Financials,64.71,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,68.25,47.9,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
133,JBIO,JADE BIOSCIENCES INC,NASDAQ+RUSSELL2000,Health Care,64.63,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,67.54,48.76,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
134,INBK,FIRST INTERNET BANCORP,NASDAQ+RUSSELL2000,Financials,64.62,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,67.99,47.85,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
135,FHTX,FOGHORN THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,64.61,75.0,confirmed_bullish_trend,60.9,bullish_above_signal_proxy,100.0,55.25,11.4,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.3 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
136,CGEM,CULLINAN THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,64.59,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,67.42,48.73,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
137,OVLY,OAK VALLEY BANCORP,NASDAQ+RUSSELL2000,Financials,64.57,72.0,confirmed_bullish_trend,88.8,fresh_above_zero_cross_proxy,47.36,43.72,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: fresh_above_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
138,EIKN,EIKON THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,64.56,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,67.35,48.72,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
139,CTNM,CONTINEUM THERAPEUTICS INC CLASS A,NASDAQ+RUSSELL2000,Health Care,64.54,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,67.27,48.7,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
140,CSTL,CASTLE BIOSCIENCES INC,NASDAQ+RUSSELL2000,Health Care,64.48,82.0,early_transition,61.8,bullish_above_signal_proxy,58.0,46.85,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
141,VEL,VELOCITY FINANCIAL INC,RUSSELL2000,Financials,64.44,82.0,early_transition,61.8,bullish_above_signal_proxy,58.35,45.92,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
142,JANX,JANUX THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,64.4,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,66.85,48.62,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
143,JRVR,JAMES RIVER GROUP HOLDINGS INC,NASDAQ+RUSSELL2000,Financials,64.37,82.0,early_transition,49.8,bullish_below_zero_proxy,67.23,47.7,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
144,ANF,ABERCROMBIE AND FITCH CLASS A,RUSSELL2000,Consumer Discretionary,64.37,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,67.21,47.69,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
145,NATL,NCR ATLEOS CORP,RUSSELL2000,Financials,64.35,100.0,fresh_bullish_cross,49.8,bullish_below_zero_proxy,50.79,44.41,0.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
