early_signal_rank,ticker,name,index,sector,early_signal_score,ema_score,ema_state,macd_score,macd_state,cat_score,prism_score,overheat_penalty,technical_coverage,source_data,signal,risk
1,BRBR,BELLRING BRANDS INC,RUSSELL2000,Consumer Staples,77.96,82.0,early_transition,61.8,bullish_above_signal_proxy,98.86,55.02,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
1703,HY,HYSTER YALE INC CLASS A,RUSSELL2000,Industrials,28.64,15.0,bearish_transition,25.0,bearish_proxy,38.65,41.98,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1704,MYRG,MYR GROUP INC,NASDAQ+NASDAQ500+RUSSELL2000,Industrials,28.63,15.0,bearish_transition,25.0,bearish_proxy,38.61,41.97,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1705,TIC,TIC SOLUTIONS INC,RUSSELL2000,Industrials,28.59,15.0,bearish_transition,25.0,bearish_proxy,38.49,41.95,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1706,RYZ,RYERSON HOLDING CORP,RUSSELL2000,Materials,28.5,15.0,bearish_transition,25.0,bearish_proxy,38.23,41.9,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1707,SRTA,STRATA CRITICAL MEDICAL INC CLASS,NASDAQ+RUSSELL2000,Health Care,28.48,15.0,bearish_transition,25.0,bearish_proxy,37.69,42.79,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1708,ENS,ENERSYS,RUSSELL2000,Industrials,28.47,15.0,bearish_transition,25.0,bearish_proxy,38.14,41.88,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1709,HCKT,HACKETT GROUP INC,NASDAQ+RUSSELL2000,Information Technology,28.45,15.0,bearish_transition,25.0,bearish_proxy,38.08,41.87,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1710,CTS,CTS CORP,RUSSELL2000,Information Technology,28.45,15.0,bearish_transition,25.0,bearish_proxy,38.06,41.86,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1711,BELFB,BEL FUSE INC CLASS B,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,28.44,15.0,bearish_transition,25.0,bearish_proxy,38.03,41.86,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1712,MLAB,MESA LABORATORIES INC,NASDAQ+RUSSELL2000,Health Care,28.44,15.0,bearish_transition,25.0,bearish_proxy,37.6,42.77,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1713,ORN,ORION GROUP INC,RUSSELL2000,Industrials,28.41,15.0,bearish_transition,25.0,bearish_proxy,37.96,41.84,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1714,ALTG,ALTA EQUIPMENT GROUP INC CLASS A,RUSSELL2000,Industrials,28.31,15.0,bearish_transition,25.0,bearish_proxy,37.63,41.78,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1715,LMB,LIMBACH HOLDINGS INC,NASDAQ+RUSSELL2000,Industrials,28.29,15.0,bearish_transition,25.0,bearish_proxy,37.59,41.77,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1716,MPTI,M TRON INDUSTRIES INC,RUSSELL2000,Information Technology,28.24,15.0,bearish_transition,25.0,bearish_proxy,37.44,41.74,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1717,ATNI,ATN INTERNATIONAL INC,NASDAQ+RUSSELL2000,Communication,28.1,15.0,bearish_transition,25.0,bearish_proxy,37.01,41.65,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1718,LDI,LOANDEPOT INC CLASS A,RUSSELL2000,Financials,28.09,15.0,bearish_transition,25.0,bearish_proxy,36.98,41.65,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1719,MC,MOELIS CLASS A,RUSSELL2000,Financials,28.09,15.0,bearish_transition,25.0,bearish_proxy,36.98,41.65,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1720,GVA,GRANITE CONSTRUCTION INC,RUSSELL2000,Industrials,28.01,15.0,bearish_transition,25.0,bearish_proxy,36.72,41.59,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1721,AIP,ARTERIS INC,NASDAQ+RUSSELL2000,Information Technology,27.92,15.0,bearish_transition,25.0,bearish_proxy,36.46,41.54,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1722,FIP,FTAI INFRASTRUCTURE INC,NASDAQ+RUSSELL2000,Industrials,27.8,15.0,bearish_transition,25.0,bearish_proxy,36.1,41.47,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1723,MNTK,MONTAUK RENEWABLES INC,NASDAQ+RUSSELL2000,Utilities,27.78,15.0,bearish_transition,25.0,bearish_proxy,35.57,42.36,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1724,NXRT,NEXPOINT RESIDENTIAL TRUST INC,RUSSELL2000,Real Estate,27.77,15.0,bearish_transition,20.0,fresh_bearish_cross_proxy,39.79,42.21,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1725,HTFL,HEARTFLOW INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,27.61,15.0,bearish_transition,25.0,bearish_proxy,35.08,42.27,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1726,ELA,ENVELA CORP,RUSSELL2000,Consumer Discretionary,27.6,15.0,bearish_transition,25.0,bearish_proxy,35.5,41.35,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1727,IDR,IDAHO STRATEGIC RESOURCES INC,RUSSELL2000,Materials,27.6,15.0,bearish_transition,25.0,bearish_proxy,35.48,41.35,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1728,TYGO,TIGO ENERGY INC,NASDAQ+RUSSELL2000,Industrials,27.59,15.0,bearish_transition,71.8,fresh_below_zero_cross_proxy,0.0,34.25,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_below_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1729,SFIX,STITCH FIX INC CLASS A,NASDAQ+RUSSELL2000,Consumer Discretionary,27.52,15.0,bearish_transition,25.0,bearish_proxy,35.25,41.3,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1730,TG,TREDEGAR CORP,RUSSELL2000,Materials,27.52,15.0,bearish_transition,25.0,bearish_proxy,35.24,41.3,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1731,KRO,KRONOS WORLDWIDE INC,RUSSELL2000,Materials,27.49,15.0,bearish_transition,25.0,bearish_proxy,35.17,41.28,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1732,SND,SMART SAND INC,NASDAQ+RUSSELL2000,Energy,27.48,15.0,bearish_transition,25.0,bearish_proxy,35.13,41.28,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1733,KALU,KAISER ALUMINIUM CORP,NASDAQ+RUSSELL2000,Materials,27.42,15.0,bearish_transition,25.0,bearish_proxy,34.95,41.24,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1734,FLOC,FLOWCO HOLDINGS INC CLASS A,RUSSELL2000,Energy,27.4,15.0,bearish_transition,25.0,bearish_proxy,34.9,41.23,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1735,SITC,SITE CENTERS CORP,RUSSELL2000,Real Estate,27.37,15.0,bearish_transition,25.0,bearish_proxy,34.81,41.21,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1736,ACRE,ARES COMMERCIAL REAL ESTATE REIT C,RUSSELL2000,Financials,27.3,15.0,bearish_transition,25.0,bearish_proxy,34.59,41.17,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1737,PLPC,PREFORMED LINE PRODUCTS,NASDAQ+RUSSELL2000,Industrials,27.24,15.0,bearish_transition,25.0,bearish_proxy,34.39,41.13,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1738,TDS,TELEPHONE AND DATA SYSTEMS INC,RUSSELL2000,Communication,27.23,15.0,bearish_transition,25.0,bearish_proxy,34.37,41.12,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1739,OBIO,ORCHESTRA BIOMED HOLDINGS INC,NASDAQ+RUSSELL2000,Health Care,27.22,15.0,bearish_transition,25.0,bearish_proxy,33.88,42.03,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1740,INSE,INSPIRED ENTERTAINMENT INC,NASDAQ+RUSSELL2000,Consumer Discretionary,27.21,15.0,bearish_transition,25.0,bearish_proxy,34.31,41.11,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1741,RYAM,RAYONIER ADVANCED MATERIALS INC,RUSSELL2000,Materials,27.21,15.0,bearish_transition,25.0,bearish_proxy,34.3,41.11,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1742,PWP,PERELLA WEINBERG PARTNERS CLASS A,NASDAQ+RUSSELL2000,Financials,26.99,15.0,bearish_transition,20.0,fresh_bearish_cross_proxy,37.43,41.74,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1743,CECO,CECO ENVIRONMENTAL CORP,NASDAQ+RUSSELL2000,Industrials,26.98,15.0,bearish_transition,25.0,bearish_proxy,33.6,40.97,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1744,KLTR,KALTURA INC,NASDAQ+RUSSELL2000,Information Technology,26.98,15.0,bearish_transition,25.0,bearish_proxy,33.61,40.97,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1745,TITN,TITAN MACHINERY INC,NASDAQ+RUSSELL2000,Industrials,26.98,15.0,bearish_transition,25.0,bearish_proxy,33.62,40.97,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1746,TRAK,REPOSITRAK INC,RUSSELL2000,Information Technology,26.92,15.0,bearish_transition,25.0,bearish_proxy,33.42,40.93,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1747,LE,LAND END INC,NASDAQ+RUSSELL2000,Consumer Discretionary,26.86,15.0,bearish_transition,25.0,bearish_proxy,33.25,40.9,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1748,HQI,HIREQUEST INC,NASDAQ+RUSSELL2000,Industrials,26.78,15.0,bearish_transition,25.0,bearish_proxy,33.0,40.85,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1749,PUMP,PROPETRO HOLDING CORP,RUSSELL2000,Energy,26.75,15.0,bearish_transition,25.0,bearish_proxy,32.91,40.83,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1750,MG,MISTRAS GROUP INC,RUSSELL2000,Industrials,26.74,15.0,bearish_transition,25.0,bearish_proxy,32.89,40.83,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1751,CSIQ,CANADIAN SOLAR INC,NASDAQ+RUSSELL2000,Information Technology,26.73,15.0,bearish_transition,25.0,bearish_proxy,32.85,40.82,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1752,CMTG,CLAROS MORTGAGE TRUST INC,RUSSELL2000,Financials,26.69,15.0,bearish_transition,25.0,bearish_proxy,32.74,40.8,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1753,CTRI,CENTURI HOLDINGS INC,RUSSELL2000,Industrials,26.69,15.0,bearish_transition,25.0,bearish_proxy,32.75,40.8,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1754,RUN,SUNRUN INC,NASDAQ+NASDAQ500+RUSSELL2000,Industrials,26.64,15.0,bearish_transition,25.0,bearish_proxy,32.58,40.77,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1755,KODK,EASTMAN KODAK,RUSSELL2000,Information Technology,26.56,15.0,bearish_transition,25.0,bearish_proxy,32.34,40.72,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1756,ALOY,REALLOYS INC,NASDAQ+RUSSELL2000,Materials,26.55,15.0,bearish_transition,25.0,bearish_proxy,32.3,40.71,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1757,ATKR,ATKORE INC,RUSSELL2000,Industrials,26.54,15.0,bearish_transition,25.0,bearish_proxy,32.29,40.71,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1758,MH,MCGRAW HILL INC,RUSSELL2000,Consumer Discretionary,26.53,15.0,bearish_transition,49.8,bullish_below_zero_proxy,13.47,36.94,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1759,ADEA,ADEIA INC,NASDAQ+RUSSELL2000,Information Technology,26.51,15.0,bearish_transition,25.0,bearish_proxy,32.2,40.69,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1760,AMRC,AMERESCO INC CLASS A,RUSSELL2000,Industrials,26.46,15.0,bearish_transition,25.0,bearish_proxy,32.03,40.66,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1761,AESI,ATLAS ENERGY SOLUTIONS INC,RUSSELL2000,Energy,26.42,15.0,bearish_transition,25.0,bearish_proxy,31.92,40.63,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1762,IBTA,IBOTTA INC CLASS A,RUSSELL2000,Communication,26.32,15.0,bearish_transition,25.0,bearish_proxy,31.63,40.58,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1763,POWI,POWER INTEGRATIONS INC,NASDAQ+RUSSELL2000,Information Technology,26.31,15.0,bearish_transition,25.0,bearish_proxy,31.58,40.57,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1764,KOS,KOSMOS ENERGY LTD,RUSSELL2000,Energy,26.31,15.0,bearish_transition,49.8,bullish_below_zero_proxy,12.78,36.81,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1765,HWKN,HAWKINS INC,NASDAQ+RUSSELL2000,Materials,26.28,15.0,bearish_transition,25.0,bearish_proxy,31.5,40.55,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1766,VVX,V2X INC,RUSSELL2000,Industrials,26.28,15.0,bearish_transition,25.0,bearish_proxy,31.48,40.55,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1767,NB,NIOCORP DEVELOPMENTS LTD,NASDAQ+RUSSELL2000,Materials,26.25,15.0,bearish_transition,25.0,bearish_proxy,31.39,40.53,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
