early_signal_rank,ticker,name,index,sector,early_signal_score,ema_score,ema_state,macd_score,macd_state,cat_score,prism_score,overheat_penalty,technical_coverage,source_data,signal,risk
476,FOX,Fox Corporation (Class B),NASDAQ+NASDAQ200+NASDAQ500+SPX,Communication Services,25.44,15.0,bearish_transition,25.0,bearish_proxy,28.95,40.04,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
477,CVNA,Carvana,SPX,Consumer Discretionary,25.39,15.0,bearish_transition,25.0,bearish_proxy,28.81,40.01,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
478,PTC,PTC Inc.,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,25.35,15.0,bearish_transition,25.0,bearish_proxy,28.66,39.98,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
479,WDAY,"Workday, Inc.",NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,25.24,15.0,bearish_transition,25.0,bearish_proxy,28.33,39.92,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
480,DOW,Dow Inc.,SPX,Materials,25.19,15.0,bearish_transition,25.0,bearish_proxy,28.18,39.89,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
481,HON,Honeywell Technologies,NASDAQ+NASDAQ200+NASDAQ500+SPX,Industrials,25.13,15.0,bearish_transition,20.0,fresh_bearish_cross_proxy,31.8,40.61,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
482,HPQ,HP Inc.,SPX,Information Technology,24.8,15.0,bearish_transition,25.0,bearish_proxy,27.02,39.65,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
483,LDOS,Leidos,SPX,Industrials,24.8,15.0,bearish_transition,25.0,bearish_proxy,27.01,39.65,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
484,CRM,Salesforce,SPX,Information Technology,24.52,15.0,bearish_transition,25.0,bearish_proxy,26.15,39.48,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
485,IT,Gartner,SPX,Information Technology,24.19,15.0,bearish_transition,25.0,bearish_proxy,25.15,39.28,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
486,ADBE,Adobe Inc.,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,24.06,15.0,bearish_transition,25.0,bearish_proxy,24.76,39.2,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
487,LYB,LyondellBasell,SPX,Materials,23.89,15.0,bearish_transition,25.0,bearish_proxy,24.25,39.1,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
488,FSLR,First Solar,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,23.34,15.0,bearish_transition,25.0,bearish_proxy,19.62,44.67,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
489,NOW,ServiceNow,SPX,Information Technology,23.2,15.0,bearish_transition,25.0,bearish_proxy,22.16,38.68,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
490,AKAM,Akamai Technologies,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,23.07,15.0,bearish_transition,25.0,bearish_proxy,21.76,38.6,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
491,PLTR,Palantir Technologies,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,22.12,15.0,bearish_transition,25.0,bearish_proxy,18.9,38.03,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
492,QCOM,Qualcomm,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,21.67,15.0,bearish_transition,25.0,bearish_proxy,14.57,43.66,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
493,ALB,Albemarle Corporation,SPX,Materials,21.26,15.0,bearish_transition,25.0,bearish_proxy,16.27,37.5,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
494,COIN,Coinbase,NASDAQ+NASDAQ500+SPX,Financials,20.58,15.0,bearish_transition,25.0,bearish_proxy,14.23,37.1,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
495,ON,ON Semiconductor,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,20.13,15.0,bearish_transition,25.0,bearish_proxy,9.9,42.73,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
496,ACN,Accenture,SPX,Information Technology,18.6,15.0,bearish_transition,25.0,bearish_proxy,8.23,35.9,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
497,CTSH,Cognizant,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,17.57,15.0,bearish_transition,25.0,bearish_proxy,5.11,35.27,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
498,ORCL,Oracle Corporation,SPX,Information Technology,16.41,15.0,bearish_transition,25.0,bearish_proxy,1.57,34.56,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
499,SMCI,Supermicro,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,15.89,15.0,bearish_transition,25.0,bearish_proxy,0.0,34.25,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
500,FDXF,FedEx Freight,SPX,Industrials,12.4,35.0,mixed_sideways,22.75,bearish_proxy,33.57,40.96,20.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,EMA extension 10.6 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
