early_signal_rank,ticker,name,index,sector,early_signal_score,ema_score,ema_state,macd_score,macd_state,cat_score,prism_score,overheat_penalty,technical_coverage,source_data,signal,risk
369,ZTS,Zoetis,SPX,Health Care,36.09,15.0,bearish_transition,49.8,bullish_below_zero_proxy,41.98,43.65,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
370,ACN,Accenture,SPX,Information Technology,36.08,15.0,bearish_transition,71.8,fresh_below_zero_cross_proxy,25.73,39.4,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_below_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
371,NFLX,Netflix,NASDAQ+NASDAQ200+NASDAQ500+SPX,Communication Services,35.94,15.0,bearish_transition,49.8,bullish_below_zero_proxy,41.97,42.64,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
372,MGM,MGM Resorts,SPX,Consumer Discretionary,35.84,35.0,mixed_sideways,25.0,bearish_proxy,42.28,42.71,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
373,IT,Gartner,SPX,Information Technology,35.7,15.0,bearish_transition,71.8,fresh_below_zero_cross_proxy,24.59,39.17,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_below_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
374,A,Agilent Technologies,SPX,Health Care,35.66,35.0,mixed_sideways,25.0,bearish_proxy,41.28,43.51,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
375,COIN,Coinbase,NASDAQ+NASDAQ500+SPX,Financials,35.59,15.0,bearish_transition,49.8,bullish_below_zero_proxy,40.92,42.43,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
376,FISV,Fiserv,NASDAQ+NASDAQ200+NASDAQ500+SPX,Financials,35.44,15.0,bearish_transition,49.8,bullish_below_zero_proxy,40.45,42.34,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
377,PLTR,Palantir Technologies,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,35.35,15.0,bearish_transition,49.8,bullish_below_zero_proxy,40.18,42.29,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
378,BR,Broadridge Financial Solutions,SPX,Industrials,34.95,15.0,bearish_transition,49.8,bullish_below_zero_proxy,38.98,42.05,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
379,FOXA,Fox Corporation (Class A),NASDAQ+NASDAQ200+NASDAQ500+SPX,Communication Services,34.82,15.0,bearish_transition,49.8,bullish_below_zero_proxy,38.6,41.97,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
380,FOX,Fox Corporation (Class B),NASDAQ+NASDAQ200+NASDAQ500+SPX,Communication Services,34.68,15.0,bearish_transition,49.8,bullish_below_zero_proxy,38.17,41.88,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
381,MSFT,Microsoft,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,34.45,15.0,bearish_transition,49.8,bullish_below_zero_proxy,37.47,41.74,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
382,ADM,Archer Daniels Midland,SPX,Consumer Staples,34.42,35.0,mixed_sideways,25.0,bearish_proxy,37.54,42.76,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
383,DLR,Digital Realty,SPX,Real Estate,34.35,15.0,bearish_transition,25.0,bearish_proxy,54.58,48.17,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
384,TTD,Trade Desk (The),NASDAQ+NASDAQ200+NASDAQ500+SPX,Communication Services,34.31,15.0,bearish_transition,49.8,bullish_below_zero_proxy,37.05,41.66,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
385,PTC,PTC Inc.,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,34.16,15.0,bearish_transition,49.8,bullish_below_zero_proxy,36.58,41.57,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
386,LDOS,Leidos,SPX,Industrials,34.07,15.0,bearish_transition,49.8,bullish_below_zero_proxy,36.32,41.51,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
387,LULU,Lululemon Athletica,NASDAQ+NASDAQ200+NASDAQ500+SPX,Consumer Discretionary,33.97,15.0,bearish_transition,49.8,bullish_below_zero_proxy,35.99,41.45,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
388,ADSK,Autodesk,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,33.84,15.0,bearish_transition,49.8,bullish_below_zero_proxy,35.61,41.37,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
389,CASY,Casey's,NASDAQ+NASDAQ200+NASDAQ500+SPX,Consumer Staples,33.58,15.0,bearish_transition,25.0,bearish_proxy,53.16,45.88,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
390,CI,Cigna,SPX,Health Care,33.44,15.0,bearish_transition,25.0,bearish_proxy,52.73,45.8,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
391,GNRC,Generac,SPX,Industrials,33.27,35.0,mixed_sideways,25.0,bearish_proxy,31.77,46.6,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
392,WDC,Western Digital,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,33.07,35.0,mixed_sideways,25.0,bearish_proxy,33.9,41.03,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
393,NKE,"Nike, Inc.",SPX,Consumer Discretionary,33.06,15.0,bearish_transition,25.0,bearish_proxy,52.04,44.66,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
394,TER,Teradyne,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,32.96,35.0,mixed_sideways,25.0,bearish_proxy,30.61,46.87,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
395,BLK,BlackRock,SPX,Financials,32.55,15.0,bearish_transition,25.0,bearish_proxy,50.48,44.35,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
396,EL,Estée Lauder Companies (The),SPX,Consumer Staples,32.54,15.0,bearish_transition,25.0,bearish_proxy,50.02,45.25,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
397,IDXX,Idexx Laboratories,NASDAQ+NASDAQ200+NASDAQ500+SPX,Health Care,32.51,15.0,bearish_transition,25.0,bearish_proxy,48.34,48.42,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
398,EMR,Emerson Electric,SPX,Industrials,32.44,15.0,bearish_transition,25.0,bearish_proxy,47.44,49.74,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
399,ECHO,EchoStar,NASDAQ+NASDAQ200+NASDAQ500+SPX,Communication Services,32.39,15.0,bearish_transition,25.0,bearish_proxy,50.0,44.25,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
400,INTU,Intuit,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,32.36,15.0,bearish_transition,49.8,bullish_below_zero_proxy,31.14,40.48,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
401,SNDK,Sandisk,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,32.35,35.0,mixed_sideways,25.0,bearish_proxy,31.69,40.59,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
402,APO,Apollo Global Management,SPX,Financials,32.23,15.0,bearish_transition,25.0,bearish_proxy,49.52,44.15,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
403,CRM,Salesforce,SPX,Information Technology,32.22,15.0,bearish_transition,49.8,bullish_below_zero_proxy,30.69,40.39,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
404,TMUS,T-Mobile US,NASDAQ+NASDAQ200+NASDAQ500+SPX,Communication Services,32.18,15.0,bearish_transition,25.0,bearish_proxy,49.38,44.13,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
405,STZ,Constellation Brands,SPX,Consumer Staples,32.06,15.0,bearish_transition,25.0,bearish_proxy,48.54,44.96,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
406,AES,AES Corporation,SPX,Utilities,32.02,15.0,bearish_transition,25.0,bearish_proxy,47.3,47.21,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
407,COST,Costco,NASDAQ+NASDAQ200+NASDAQ500+SPX,Consumer Staples,31.85,15.0,bearish_transition,25.0,bearish_proxy,47.93,44.84,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
408,CRH,CRH plc,SPX,Materials,31.78,15.0,bearish_transition,25.0,bearish_proxy,48.15,43.88,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
409,ADBE,Adobe Inc.,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,31.7,15.0,bearish_transition,49.8,bullish_below_zero_proxy,29.12,40.07,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
410,DIS,Walt Disney Company (The),SPX,Communication Services,31.58,15.0,bearish_transition,25.0,bearish_proxy,47.55,43.76,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
411,VICI,Vici Properties,SPX,Real Estate,31.35,15.0,bearish_transition,25.0,bearish_proxy,46.85,43.62,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
412,TKO,TKO Group Holdings,SPX,Communication Services,31.33,15.0,bearish_transition,25.0,bearish_proxy,46.8,43.61,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
413,MDLZ,Mondelez International,NASDAQ+NASDAQ200+NASDAQ500+SPX,Consumer Staples,31.29,15.0,bearish_transition,25.0,bearish_proxy,46.21,44.49,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
414,MU,Micron Technology,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,31.24,35.0,mixed_sideways,25.0,bearish_proxy,25.38,45.83,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
415,PLD,Prologis,SPX,Real Estate,31.07,15.0,bearish_transition,25.0,bearish_proxy,46.0,43.45,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
416,DECK,Deckers Brands,SPX,Consumer Discretionary,30.85,15.0,bearish_transition,25.0,bearish_proxy,45.35,43.32,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
417,FLEX,Flex Ltd.,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,30.79,35.0,mixed_sideways,25.0,bearish_proxy,26.97,39.64,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
418,ARES,Ares Management,SPX,Financials,30.72,15.0,bearish_transition,25.0,bearish_proxy,44.95,43.24,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
419,EQIX,Equinix,NASDAQ+NASDAQ500+SPX,Real Estate,30.65,15.0,bearish_transition,25.0,bearish_proxy,43.37,45.92,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
420,VZ,Verizon,SPX,Communication Services,30.65,15.0,bearish_transition,25.0,bearish_proxy,44.74,43.2,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
421,FDX,FedEx,SPX,Industrials,30.61,15.0,bearish_transition,25.0,bearish_proxy,44.63,43.18,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
422,TAP,Molson Coors Beverage Company,SPX,Consumer Staples,30.59,15.0,bearish_transition,20.0,fresh_bearish_cross_proxy,47.9,44.83,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
423,WY,Weyerhaeuser,SPX,Real Estate,30.59,15.0,bearish_transition,25.0,bearish_proxy,44.55,43.16,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
424,WMT,Walmart,NASDAQ+NASDAQ200+NASDAQ500+SPX,Consumer Staples,30.53,15.0,bearish_transition,25.0,bearish_proxy,43.91,44.03,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
425,STX,Seagate Technology,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,30.51,35.0,mixed_sideways,25.0,bearish_proxy,26.14,39.48,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
426,EME,Emcor,SPX,Industrials,30.4,15.0,bearish_transition,25.0,bearish_proxy,43.98,43.05,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
427,PFE,Pfizer,SPX,Health Care,30.3,15.0,bearish_transition,25.0,bearish_proxy,43.2,43.89,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
428,TJX,TJX Companies,SPX,Consumer Discretionary,30.24,15.0,bearish_transition,25.0,bearish_proxy,43.5,42.95,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
429,PWR,Quanta Services,SPX,Industrials,30.21,15.0,bearish_transition,25.0,bearish_proxy,43.41,42.93,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
430,LEN,Lennar,SPX,Consumer Discretionary,30.2,15.0,bearish_transition,25.0,bearish_proxy,43.36,42.92,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
431,KEYS,Keysight Technologies,SPX,Information Technology,30.03,15.0,bearish_transition,25.0,bearish_proxy,41.27,46.0,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
432,KR,Kroger,SPX,Consumer Staples,29.9,15.0,bearish_transition,25.0,bearish_proxy,42.0,43.65,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
433,ORLY,O’Reilly Automotive,NASDAQ+NASDAQ200+NASDAQ500+SPX,Consumer Discretionary,29.77,15.0,bearish_transition,20.0,fresh_bearish_cross_proxy,45.86,43.42,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
434,T,AT&T,SPX,Communication Services,29.77,15.0,bearish_transition,25.0,bearish_proxy,42.05,42.66,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
435,CEG,Constellation Energy,NASDAQ+NASDAQ200+NASDAQ500+SPX,Utilities,29.56,15.0,bearish_transition,25.0,bearish_proxy,40.97,43.44,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
436,ADI,Analog Devices,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,29.54,15.0,bearish_transition,25.0,bearish_proxy,38.42,48.43,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
437,HAS,Hasbro,NASDAQ+NASDAQ500+SPX,Consumer Discretionary,29.44,15.0,bearish_transition,25.0,bearish_proxy,41.08,42.47,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
438,NVDA,Nvidia,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,29.44,15.0,bearish_transition,25.0,bearish_proxy,38.11,48.37,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
439,WBD,Warner Bros. Discovery,NASDAQ+NASDAQ200+NASDAQ500+SPX,Communication Services,29.34,15.0,bearish_transition,20.0,fresh_bearish_cross_proxy,44.55,43.16,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
440,IRM,Iron Mountain,SPX,Real Estate,29.26,15.0,bearish_transition,25.0,bearish_proxy,40.52,42.35,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
441,GM,General Motors,SPX,Consumer Discretionary,29.23,15.0,bearish_transition,25.0,bearish_proxy,40.43,42.34,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
442,CSCO,Cisco,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,29.18,15.0,bearish_transition,25.0,bearish_proxy,38.69,45.49,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
443,HPE,Hewlett Packard Enterprise,SPX,Information Technology,29.17,35.0,mixed_sideways,25.0,bearish_proxy,22.06,38.66,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
444,NXPI,NXP Semiconductors,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,28.83,15.0,bearish_transition,25.0,bearish_proxy,36.26,48.0,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
445,FIX,Comfort Systems USA,SPX,Industrials,28.76,15.0,bearish_transition,25.0,bearish_proxy,39.02,42.05,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
446,CDNS,Cadence Design Systems,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,28.74,15.0,bearish_transition,25.0,bearish_proxy,38.95,42.04,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
447,SBAC,SBA Communications,NASDAQ+NASDAQ500+SPX,Real Estate,28.56,15.0,bearish_transition,25.0,bearish_proxy,38.39,41.93,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
448,MOS,Mosaic Company (The),SPX,Materials,28.54,15.0,bearish_transition,25.0,bearish_proxy,38.34,41.92,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
449,TEL,TE Connectivity,SPX,Information Technology,28.4,15.0,bearish_transition,25.0,bearish_proxy,37.9,41.83,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
450,EOG,EOG Resources,SPX,Energy,28.32,15.0,bearish_transition,25.0,bearish_proxy,37.68,41.79,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
451,AMT,American Tower,SPX,Real Estate,28.23,15.0,bearish_transition,25.0,bearish_proxy,37.4,41.73,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
452,ODFL,Old Dominion,NASDAQ+NASDAQ200+NASDAQ500+SPX,Industrials,28.16,15.0,bearish_transition,25.0,bearish_proxy,37.18,41.69,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
453,NEM,Newmont,SPX,Materials,28.0,15.0,bearish_transition,25.0,bearish_proxy,36.71,41.59,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
454,ROST,Ross Stores,NASDAQ+NASDAQ200+NASDAQ500+SPX,Consumer Discretionary,27.93,15.0,bearish_transition,25.0,bearish_proxy,36.5,41.55,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
455,HON,Honeywell Technologies,NASDAQ+NASDAQ200+NASDAQ500+SPX,Industrials,27.87,15.0,bearish_transition,25.0,bearish_proxy,36.31,41.51,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
456,LVS,Las Vegas Sands,SPX,Consumer Discretionary,27.87,15.0,bearish_transition,25.0,bearish_proxy,36.31,41.51,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
457,CVX,Chevron Corporation,SPX,Energy,27.86,15.0,bearish_transition,25.0,bearish_proxy,36.28,41.51,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
458,WYNN,Wynn Resorts,NASDAQ+NASDAQ200+NASDAQ500+SPX,Consumer Discretionary,27.74,15.0,bearish_transition,25.0,bearish_proxy,35.93,41.44,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
459,MCHP,Microchip Technology,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,27.7,15.0,bearish_transition,25.0,bearish_proxy,32.83,47.32,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
460,MRVL,Marvell Technology,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,27.7,35.0,mixed_sideways,25.0,bearish_proxy,14.66,43.68,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
461,XOM,ExxonMobil,SPX,Energy,27.69,15.0,bearish_transition,25.0,bearish_proxy,35.76,41.4,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
462,SNPS,Synopsys,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,27.45,15.0,bearish_transition,25.0,bearish_proxy,35.02,41.25,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
463,NUE,Nucor,SPX,Materials,26.86,15.0,bearish_transition,25.0,bearish_proxy,33.25,40.9,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
464,DVN,Devon Energy,SPX,Energy,26.84,15.0,bearish_transition,25.0,bearish_proxy,33.2,40.89,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
465,COP,ConocoPhillips,SPX,Energy,26.71,15.0,bearish_transition,25.0,bearish_proxy,32.81,40.81,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
466,BKR,Baker Hughes,NASDAQ+NASDAQ200+NASDAQ500+SPX,Energy,26.6,15.0,bearish_transition,25.0,bearish_proxy,30.86,43.92,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
467,F,Ford Motor Company,SPX,Consumer Discretionary,26.29,15.0,bearish_transition,25.0,bearish_proxy,31.52,40.55,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
468,FCX,Freeport-McMoRan,SPX,Materials,26.28,15.0,bearish_transition,25.0,bearish_proxy,31.49,40.55,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
469,JBL,Jabil,SPX,Information Technology,26.24,15.0,bearish_transition,25.0,bearish_proxy,31.36,40.52,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
