early_signal_rank,ticker,name,index,sector,early_signal_score,ema_score,ema_state,macd_score,macd_state,cat_score,prism_score,overheat_penalty,technical_coverage,source_data,signal,risk
1,LILAK,LIBERTY LATIN AMERICA LTD CLASS C,NASDAQ+RUSSELL2000,Communication,79.45,100.0,fresh_bullish_cross,49.8,bullish_below_zero_proxy,96.57,53.56,0.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
86,OPRT,OPORTUN FINANCIAL CORP,NASDAQ+RUSSELL2000,Financials,67.36,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,76.28,49.51,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
87,TBPH,THERAVANCE BIOPHARMA INC,NASDAQ+RUSSELL2000,Health Care,67.34,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,75.76,50.4,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
88,DXC,DXC TECHNOLOGY,RUSSELL2000,Information Technology,67.27,100.0,fresh_bullish_cross,49.8,bullish_below_zero_proxy,59.64,46.18,0.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
89,AMBP,ARDAGH METAL PACKAGING SA,RUSSELL2000,Materials,67.26,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,75.99,49.45,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
90,NVCR,NOVOCURE LTD,NASDAQ+RUSSELL2000,Health Care,67.24,100.0,fresh_bullish_cross,49.8,bullish_below_zero_proxy,59.1,47.07,0.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
91,PCVX,VAXCYTE INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,67.21,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,75.36,50.32,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
92,SRRK,SCHOLAR ROCK HOLDING CORP,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,67.19,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,75.31,50.31,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
93,VREX,VAREX IMAGING CORP,NASDAQ+RUSSELL2000,Health Care,67.16,100.0,fresh_bullish_cross,49.8,bullish_below_zero_proxy,58.86,47.02,0.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
94,STOK,STOKE THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,67.15,82.0,early_transition,61.8,bullish_above_signal_proxy,66.09,48.47,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
95,HBB,HAMILTON BEACH BRANDS HOLDING COMP,RUSSELL2000,Consumer Discretionary,67.13,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,75.58,49.37,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
96,WRBY,WARBY PARKER INC CLASS A,RUSSELL2000,Consumer Discretionary,67.12,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,75.54,49.36,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
97,LBRX,LB PHARMACEUTICALS INC,NASDAQ+RUSSELL2000,Health Care,67.11,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,75.06,50.26,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
98,ORMP,ORAMED PHARMACEUTICALS INC,NASDAQ+RUSSELL2000,Health Care,67.09,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,75.0,50.25,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
99,FHTX,FOGHORN THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,67.06,82.0,early_transition,59.55,bullish_above_signal_proxy,100.0,55.25,10.71,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,EMA extension 2.2 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
100,JBLU,JETBLUE AIRWAYS CORP,NASDAQ+NASDAQ500+RUSSELL2000,Industrials,67.03,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,75.27,49.3,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
101,BNTC,BENITEC BIOPHARMA INC,NASDAQ+RUSSELL2000,Health Care,66.99,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,74.7,50.19,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
102,WHG,WESTWOOD HOLDINGS GROUP INC,RUSSELL2000,Financials,66.98,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,75.13,49.28,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
103,SKYW,SKYWEST INC,NASDAQ+RUSSELL2000,Industrials,66.96,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,75.06,49.26,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
104,HIPO,HIPPO HOLDINGS INC,RUSSELL2000,Financials,66.96,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,75.06,49.26,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
105,COGT,COGENT BIOSCIENCES INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,66.86,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,74.32,50.11,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
106,PBYI,PUMA BIOTECHNOLOGY INC,NASDAQ+RUSSELL2000,Health Care,66.73,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,73.9,50.03,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
107,ALT,ALTIMMUNE INC,NASDAQ+RUSSELL2000,Health Care,66.68,82.0,early_transition,61.8,bullish_above_signal_proxy,64.66,48.18,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
108,RVLV,REVOLVE GROUP CLASS A INC,RUSSELL2000,Consumer Discretionary,66.66,82.0,early_transition,61.8,bullish_above_signal_proxy,65.06,47.26,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
109,RLAY,RELAY THERAPEUTICS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,66.62,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,73.57,49.96,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
110,CCB,COASTAL FINANCIAL CORP,NASDAQ+RUSSELL2000,Financials,66.56,82.0,early_transition,61.8,bullish_above_signal_proxy,64.76,47.2,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
111,PRDO,PERDOCEO EDUCATION CORP,NASDAQ+RUSSELL2000,Consumer Discretionary,66.55,100.0,fresh_bullish_cross,49.8,bullish_below_zero_proxy,57.47,45.74,0.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
112,NTLA,INTELLIA THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,66.54,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,73.33,49.92,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
113,UTZ,UTZ BRANDS INC CLASS A,RUSSELL2000,Consumer Staples,66.51,82.0,early_transition,61.8,bullish_above_signal_proxy,64.15,48.08,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
114,BCRX,BIOCRYST PHARMACEUTICALS INC,NASDAQ+RUSSELL2000,Health Care,66.5,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,73.21,49.89,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
115,VCTR,VICTORY CAPITAL HOLDINGS CLASS A I,NASDAQ+RUSSELL2000,Financials,66.47,72.0,confirmed_bullish_trend,88.8,fresh_above_zero_cross_proxy,53.13,44.88,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: fresh_above_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
116,USNA,USANA HEALTH SCIENCES INC,RUSSELL2000,Consumer Staples,66.45,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,73.07,49.86,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
117,ALG,ALAMO GROUP INC,RUSSELL2000,Industrials,66.44,82.0,early_transition,61.8,bullish_above_signal_proxy,64.41,47.13,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
118,NAVI,NAVIENT CORP,NASDAQ+RUSSELL2000,Financials,66.41,82.0,early_transition,61.8,bullish_above_signal_proxy,64.32,47.11,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
119,OSG,OCTAVE SPECIALTY GROUP INC,RUSSELL2000,Financials,66.41,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,73.4,48.93,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
120,CYTK,CYTOKINETICS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,66.4,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,72.91,49.83,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
121,ACNB,ACNB CORP,NASDAQ+RUSSELL2000,Financials,66.32,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,73.13,48.88,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
122,CLNE,CLEAN ENERGY FUELS CORP,NASDAQ+RUSSELL2000,Energy,66.29,100.0,fresh_bullish_cross,49.8,bullish_below_zero_proxy,56.66,45.58,0.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
123,ESP,ESPEY MANUFACTURING AND ELECTRONIC,RUSSELL2000,Industrials,66.29,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,73.05,48.86,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
124,SPNT,SIRIUSPOINT LTD,RUSSELL2000,Financials,66.28,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,73.01,48.85,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
125,SMPL,THE SIMPLY GOOD FOODS COMPANY,NASDAQ+RUSSELL2000,Consumer Staples,66.23,82.0,early_transition,61.8,bullish_above_signal_proxy,63.32,47.91,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
126,AII,AMERICAN INTEGRITY INSURANCE GROUP,RUSSELL2000,Financials,66.23,82.0,early_transition,61.8,bullish_above_signal_proxy,63.76,47.0,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
127,DBD,DIEBOLD NIXDORF INC,RUSSELL2000,Information Technology,66.23,72.0,confirmed_bullish_trend,88.8,fresh_above_zero_cross_proxy,52.4,44.73,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: fresh_above_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
128,AVIR,ATEA PHARMACEUTICALS INC,NASDAQ+RUSSELL2000,Health Care,66.22,82.0,early_transition,49.8,bullish_below_zero_proxy,72.39,49.73,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
129,MPLT,MAPLIGHT THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,66.2,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,72.3,49.71,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
130,IIIV,I3 VERTICALS INC CLASS A,NASDAQ+RUSSELL2000,Information Technology,66.19,82.0,early_transition,61.8,bullish_above_signal_proxy,63.66,46.98,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
131,KIDS,ORTHOPEDIATRICS CORP,NASDAQ+RUSSELL2000,Health Care,66.19,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,72.27,49.7,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
132,AMTB,AMERANT BANCORP INC CLASS A,RUSSELL2000,Financials,66.15,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,72.62,48.77,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
133,MCHB,MECHANICS BANCORP CLASS A,NASDAQ+RUSSELL2000,Financials,66.1,82.0,early_transition,61.8,bullish_above_signal_proxy,63.36,46.92,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
134,SGHT,SIGHT SCIENCES INC,NASDAQ+RUSSELL2000,Health Care,66.07,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,71.9,49.63,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
135,UA,UNDER ARMOUR INC CLASS C,RUSSELL2000,Consumer Discretionary,66.07,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,72.38,48.73,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
136,GERN,GERON CORP,NASDAQ+RUSSELL2000,Health Care,66.04,82.0,early_transition,49.8,bullish_below_zero_proxy,71.82,49.61,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
137,OSW,ONESPAWORLD HOLDINGS LTD,NASDAQ+RUSSELL2000,Consumer Discretionary,66.04,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,72.27,48.7,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
138,NKTR,NEKTAR THERAPEUTICS,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,66.02,82.0,early_transition,49.8,bullish_below_zero_proxy,71.77,49.6,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
139,UAA,UNDER ARMOUR INC CLASS A,RUSSELL2000,Consumer Discretionary,66.02,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,72.23,48.7,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
140,BBCP,CONCRETE PUMPING HOLDINGS INC,NASDAQ+RUSSELL2000,Industrials,65.99,72.0,confirmed_bullish_trend,25.0,bearish_proxy,100.0,54.25,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
141,FRD,FRIEDMAN INDUSTRIES INC,NASDAQ+RUSSELL2000,Materials,65.99,72.0,confirmed_bullish_trend,25.0,bearish_proxy,100.0,54.25,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
142,IKT,INHIBIKASE THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,65.99,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,71.67,49.58,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
143,MPAA,MOTORCAR PARTS OF AMERICA INC,NASDAQ+RUSSELL2000,Consumer Discretionary,65.99,72.0,confirmed_bullish_trend,25.0,bearish_proxy,100.0,54.25,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
144,IMKTA,INGLES MARKETS INC CLASS A,NASDAQ+RUSSELL2000,Consumer Staples,65.97,72.0,confirmed_bullish_trend,88.8,fresh_above_zero_cross_proxy,51.16,45.48,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: fresh_above_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
145,INBK,FIRST INTERNET BANCORP,NASDAQ+RUSSELL2000,Financials,65.96,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,72.03,48.66,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
