universe,date,ticker,name,sector,predicted_rank,score,price,next_date,next_return
RUSSELL2000,2026-06-20,THRM,GENTHERM INC,Consumer Discretionary,471,59.45,35.22,2026-06-22,0.0008517887563883608
RUSSELL2000,2026-06-22,THRM,GENTHERM INC,Consumer Discretionary,1001,45.1,35.25,,
RUSSELL2000,2026-06-20,IRWD,IRONWOOD PHARMA INC CLASS A,Health Care,1198,39.73,3.815,2026-06-22,0.001310615989515096
RUSSELL2000,2026-06-22,IRWD,IRONWOOD PHARMA INC CLASS A,Health Care,1002,45.08,3.82,,
RUSSELL2000,2026-06-20,TBI,TRUEBLUE INC,Industrials,1441,36.29,6.325,2026-06-22,-0.0039525691699605625
RUSSELL2000,2026-06-22,TBI,TRUEBLUE INC,Industrials,1003,45.02,6.3,,
RUSSELL2000,2026-06-20,WKC,WORLD KINECT CORP,Energy,925,46.14,31.92,2026-06-22,-0.007518796992481258
RUSSELL2000,2026-06-22,WKC,WORLD KINECT CORP,Energy,1004,45.02,31.68,,
RUSSELL2000,2026-06-20,LUCD,LUCID DIAGNOSTICS INC,Health Care,991,44.51,1.045,2026-06-22,-0.014354066985645786
RUSSELL2000,2026-06-22,LUCD,LUCID DIAGNOSTICS INC,Health Care,1005,44.85,1.03,,
RUSSELL2000,2026-06-20,JANX,JANUX THERAPEUTICS INC,Health Care,917,46.39,14.35,2026-06-22,-0.0006968641114982743
RUSSELL2000,2026-06-22,JANX,JANUX THERAPEUTICS INC,Health Care,1006,44.81,14.34,,
RUSSELL2000,2026-06-20,MDGL,MADRIGAL PHARMACEUTICALS INC,Health Care,1002,43.96,515.6,2026-06-22,-0.005275407292474887
RUSSELL2000,2026-06-22,MDGL,MADRIGAL PHARMACEUTICALS INC,Health Care,1007,44.81,512.88,,
RUSSELL2000,2026-06-20,NVTS,NAVITAS SEMICONDUCTOR CORP,Information Technology,824,49.0,23.95,2026-06-22,-0.01043841336116913
RUSSELL2000,2026-06-22,NVTS,NAVITAS SEMICONDUCTOR CORP,Information Technology,1008,44.79,23.7,,
RUSSELL2000,2026-06-20,CLW,CLEARWATER PAPER CORP,Materials,358,59.93,15.65,2026-06-22,0.0006389776357826893
RUSSELL2000,2026-06-22,CLW,CLEARWATER PAPER CORP,Materials,1009,44.69,15.66,,
RUSSELL2000,2026-06-20,AIOT,POWERFLEET INC,Information Technology,522,58.36,4.025,2026-06-22,-0.02857142857142858
RUSSELL2000,2026-06-22,AIOT,POWERFLEET INC,Information Technology,1010,44.59,3.91,,
RUSSELL2000,2026-06-20,GLUE,MONTE ROSA THERAPEUTICS INC,Health Care,998,44.16,18.605,2026-06-22,0.003493684493415916
RUSSELL2000,2026-06-22,GLUE,MONTE ROSA THERAPEUTICS INC,Health Care,1011,44.58,18.67,,
RUSSELL2000,2026-06-20,BZH,BEAZER HOMES INC,Consumer Discretionary,741,50.73,27.05,2026-06-22,-0.021072088724584104
RUSSELL2000,2026-06-22,BZH,BEAZER HOMES INC,Consumer Discretionary,1012,44.52,26.48,,
RUSSELL2000,2026-06-20,VVX,V2X INC,Industrials,1372,38.04,82.345,2026-06-22,-0.004189689720080159
RUSSELL2000,2026-06-22,VVX,V2X INC,Industrials,1013,44.42,82.0,,
RUSSELL2000,2026-06-20,MCFT,MASTERCRAFT BOAT HOLDINGS INC,Consumer Discretionary,787,50.12,23.19,2026-06-22,-0.0034497628288056026
RUSSELL2000,2026-06-22,MCFT,MASTERCRAFT BOAT HOLDINGS INC,Consumer Discretionary,1014,44.31,23.11,,
RUSSELL2000,2026-06-20,EVMN,EVOMMUNE INC,Health Care,1136,39.98,22.59,2026-06-22,-0.0017706949977865927
RUSSELL2000,2026-06-22,EVMN,EVOMMUNE INC,Health Care,1015,44.27,22.55,,
RUSSELL2000,2026-06-20,AFRI,FORAFRIC GLOBAL PLC,Consumer Staples,32,68.94,10.079,2026-06-22,-0.012798888778648765
RUSSELL2000,2026-06-22,AFRI,FORAFRIC GLOBAL PLC,Consumer Staples,1016,44.24,9.95,,
RUSSELL2000,2026-06-20,PUBM,PUBMATIC INC CLASS A,Communication,1016,43.27,11.39,2026-06-22,-0.007901668129938533
RUSSELL2000,2026-06-22,PUBM,PUBMATIC INC CLASS A,Communication,1017,44.23,11.3,,
RUSSELL2000,2026-06-20,GIII,G III APPAREL GROUP LTD,Consumer Discretionary,75,66.11,34.54,2026-06-22,-0.011291256514186498
RUSSELL2000,2026-06-22,GIII,G III APPAREL GROUP LTD,Consumer Discretionary,1018,44.2,34.15,,
RUSSELL2000,2026-06-20,RMNI,RIMINI STREET INC,Information Technology,583,55.9,4.065,2026-06-22,0.0012300123001229846
RUSSELL2000,2026-06-22,RMNI,RIMINI STREET INC,Information Technology,1019,44.18,4.07,,
RUSSELL2000,2026-06-20,UIS,UNISYS CORP,Information Technology,1308,39.29,3.495,2026-06-22,-0.0042918454935623185
RUSSELL2000,2026-06-22,UIS,UNISYS CORP,Information Technology,1020,44.14,3.48,,
RUSSELL2000,2026-06-20,GENI,GENIUS SPORTS LTD,Consumer Discretionary,1356,38.38,6.055,2026-06-22,-0.018992568125515974
RUSSELL2000,2026-06-22,GENI,GENIUS SPORTS LTD,Consumer Discretionary,1021,44.08,5.94,,
RUSSELL2000,2026-06-20,AMN,AMN HEALTHCARE INC,Health Care,1269,39.44,30.225,2026-06-22,0.003804797353184508
RUSSELL2000,2026-06-22,AMN,AMN HEALTHCARE INC,Health Care,1022,44.03,30.34,,
RUSSELL2000,2026-06-20,MXL,MAXLINEAR INC,Information Technology,1036,42.21,97.965,2026-06-22,-0.015566784055530136
RUSSELL2000,2026-06-22,MXL,MAXLINEAR INC,Information Technology,1023,44.01,96.44,,
RUSSELL2000,2026-06-20,SSTK,SHUTTERSTOCK INC,Communication,1183,39.83,16.145,2026-06-22,-0.026943326107153887
RUSSELL2000,2026-06-22,SSTK,SHUTTERSTOCK INC,Communication,1024,44.0,15.71,,
RUSSELL2000,2026-06-20,MRCY,MERCURY SYSTEMS INC,Industrials,541,57.44,111.47,2026-06-22,0.002601596842199738
RUSSELL2000,2026-06-22,MRCY,MERCURY SYSTEMS INC,Industrials,1025,43.91,111.76,,
RUSSELL2000,2026-06-20,SPNT,SIRIUSPOINT LTD,Financials,954,45.49,22.92,2026-06-22,-0.00567190226876102
RUSSELL2000,2026-06-22,SPNT,SIRIUSPOINT LTD,Financials,1026,43.86,22.79,,
RUSSELL2000,2026-06-20,KG,KESTREL GROUP LTD,Financials,234,62.58,11.515,2026-06-22,-0.004776378636560996
RUSSELL2000,2026-06-22,KG,KESTREL GROUP LTD,Financials,1027,43.82,11.46,,
RUSSELL2000,2026-06-20,RDN,RADIAN GROUP INC,Financials,1261,39.49,34.92,2026-06-22,0.005441008018327587
RUSSELL2000,2026-06-22,RDN,RADIAN GROUP INC,Financials,1028,43.82,35.11,,
RUSSELL2000,2026-06-20,RELY,REMITLY GLOBAL INC,Financials,986,44.69,20.8901,2026-06-22,-0.011014786908631335
RUSSELL2000,2026-06-22,RELY,REMITLY GLOBAL INC,Financials,1029,43.79,20.66,,
RUSSELL2000,2026-06-20,OABI,OMNIAB INC,Health Care,896,47.34,2.295,2026-06-22,0.01089324618736387
RUSSELL2000,2026-06-22,OABI,OMNIAB INC,Health Care,1030,43.74,2.32,,
RUSSELL2000,2026-06-20,PBI,PITNEY BOWES INC,Industrials,819,49.14,17.445,2026-06-22,-0.01748351963313266
RUSSELL2000,2026-06-22,PBI,PITNEY BOWES INC,Industrials,1031,43.72,17.14,,
RUSSELL2000,2026-06-20,NCMI,NATIONAL CINEMEDIA INC,Communication,548,57.3,3.445,2026-06-22,-0.02467343976777936
RUSSELL2000,2026-06-22,NCMI,NATIONAL CINEMEDIA INC,Communication,1032,43.7,3.36,,
RUSSELL2000,2026-06-20,AAMI,ACADIAN ASSET MANAGEMENT INC,Financials,943,45.49,74.165,2026-06-22,-0.0037079484932246443
RUSSELL2000,2026-06-22,AAMI,ACADIAN ASSET MANAGEMENT INC,Financials,1033,43.6,73.89,,
RUSSELL2000,2026-06-20,RYZ,RYERSON HOLDING CORP,Materials,1306,39.29,27.535,2026-06-22,-0.010350463047031022
RUSSELL2000,2026-06-22,RYZ,RYERSON HOLDING CORP,Materials,1034,43.52,27.25,,
RUSSELL2000,2026-06-20,VISN,VISTANCE NETWORKS INC,Information Technology,1000,43.99,12.905,2026-06-22,-0.0019372336303756788
RUSSELL2000,2026-06-22,VISN,VISTANCE NETWORKS INC,Information Technology,1035,43.5,12.88,,
RUSSELL2000,2026-06-20,QBTS,D WAVE QUANTUM INC,Information Technology,777,50.39,25.3997,2026-06-22,-0.03660279452119519
RUSSELL2000,2026-06-22,QBTS,D WAVE QUANTUM INC,Information Technology,1036,43.5,24.47,,
RUSSELL2000,2026-06-20,PD,PAGERDUTY INC,Information Technology,1300,39.29,8.295,2026-06-22,-0.006630500301386344
RUSSELL2000,2026-06-22,PD,PAGERDUTY INC,Information Technology,1037,43.45,8.24,,
RUSSELL2000,2026-06-20,WMK,WEIS MARKETS INC,Consumer Staples,1196,39.77,78.08,2026-06-22,0.0006403688524589946
RUSSELL2000,2026-06-22,WMK,WEIS MARKETS INC,Consumer Staples,1038,43.44,78.13,,
RUSSELL2000,2026-06-20,PVLA,PALVELLA THERAPEUTICS INC,Health Care,1117,40.3,119.96,2026-06-22,-0.009336445481827216
RUSSELL2000,2026-06-22,PVLA,PALVELLA THERAPEUTICS INC,Health Care,1039,43.42,118.84,,
RUSSELL2000,2026-06-20,HASI,HA SUSTAINABLE INFRASTRUCTURE CAPI,Financials,1538,33.62,39.42,2026-06-22,-0.004566210045662045
RUSSELL2000,2026-06-22,HASI,HA SUSTAINABLE INFRASTRUCTURE CAPI,Financials,1040,43.39,39.24,,
RUSSELL2000,2026-06-20,GH,GUARDANT HEALTH INC,Health Care,124,64.32,128.945,2026-06-22,-0.0008918531156693055
RUSSELL2000,2026-06-22,GH,GUARDANT HEALTH INC,Health Care,1041,43.32,128.83,,
RUSSELL2000,2026-06-20,AOUT,AMERICAN OUTDOOR BRANDS INC,Consumer Discretionary,625,54.01,9.765,2026-06-22,0.020993343573988632
RUSSELL2000,2026-06-22,AOUT,AMERICAN OUTDOOR BRANDS INC,Consumer Discretionary,1042,43.26,9.97,,
RUSSELL2000,2026-06-20,INMB,INMUNE BIO INC,Health Care,1025,42.65,1.4009,2026-06-22,0.02077236062531229
RUSSELL2000,2026-06-22,INMB,INMUNE BIO INC,Health Care,1043,43.24,1.43,,
RUSSELL2000,2026-06-20,APAM,ARTISAN PARTNERS ASSET MANAGEMENT,Financials,1518,33.62,35.99,2026-06-22,-0.0002778549597112212
RUSSELL2000,2026-06-22,APAM,ARTISAN PARTNERS ASSET MANAGEMENT,Financials,1044,43.17,35.98,,
RUSSELL2000,2026-06-20,VNDA,VANDA PHARMACEUTICALS INC,Health Care,1643,32.92,6.05,2026-06-22,-0.008264462809917328
RUSSELL2000,2026-06-22,VNDA,VANDA PHARMACEUTICALS INC,Health Care,1045,43.14,6.0,,
RUSSELL2000,2026-06-20,FTRE,FORTREA HOLDINGS INC,Health Care,1055,41.55,15.58,2026-06-22,-0.0012836970474967568
RUSSELL2000,2026-06-22,FTRE,FORTREA HOLDINGS INC,Health Care,1046,43.12,15.56,,
RUSSELL2000,2026-06-20,KELYA,KELLY SERVICES INC CLASS A,Industrials,1024,42.73,10.93,2026-06-22,0.007319304666056681
RUSSELL2000,2026-06-22,KELYA,KELLY SERVICES INC CLASS A,Industrials,1047,43.12,11.01,,
RUSSELL2000,2026-06-20,TRDA,ENTRADA THERAPEUTICS INC,Health Care,1031,42.45,7.0,2026-06-22,0.010000000000000009
RUSSELL2000,2026-06-22,TRDA,ENTRADA THERAPEUTICS INC,Health Care,1048,43.12,7.07,,
RUSSELL2000,2026-06-20,GTX,GARRETT MOTION INC,Consumer Discretionary,1028,42.59,34.37,2026-06-22,0.0034914169333721823
RUSSELL2000,2026-06-22,GTX,GARRETT MOTION INC,Consumer Discretionary,1049,43.11,34.49,,
RUSSELL2000,2026-06-20,VITL,VITAL FARMS INC,Consumer Staples,45,68.07,10.04,2026-06-22,0.003984063745019917
RUSSELL2000,2026-06-22,VITL,VITAL FARMS INC,Consumer Staples,1050,43.11,10.08,,
RUSSELL2000,2026-06-20,ZD,ZIFF DAVIS INC,Communication,791,49.99,45.63,2026-06-22,-0.006793776024545339
RUSSELL2000,2026-06-22,ZD,ZIFF DAVIS INC,Communication,1051,43.11,45.32,,
RUSSELL2000,2026-06-20,IDT,IDT CORP CLASS B,Communication,894,47.39,53.19,2026-06-22,-0.01710847903741297
RUSSELL2000,2026-06-22,IDT,IDT CORP CLASS B,Communication,1052,43.03,52.28,,
RUSSELL2000,2026-06-20,KAI,KADANT INC,Industrials,1543,33.62,304.25,2026-06-22,-0.009860312243221037
RUSSELL2000,2026-06-22,KAI,KADANT INC,Industrials,1053,42.98,301.25,,
RUSSELL2000,2026-06-20,KFY,KORN FERRY,Industrials,1293,39.29,68.85,2026-06-22,-0.015686274509803866
RUSSELL2000,2026-06-22,KFY,KORN FERRY,Industrials,1054,42.91,67.77,,
RUSSELL2000,2026-06-20,MTUS,METALLUS INC,Materials,1438,36.29,19.525,2026-06-22,0.009475032010243467
RUSSELL2000,2026-06-22,MTUS,METALLUS INC,Materials,1055,42.87,19.71,,
RUSSELL2000,2026-06-20,DJCO,DAILY JOURNAL CORP,Information Technology,683,52.26,522.7,2026-06-22,0.008666539123780348
RUSSELL2000,2026-06-22,DJCO,DAILY JOURNAL CORP,Information Technology,1056,42.85,527.23,,
RUSSELL2000,2026-06-20,AISP,AIRSHIP AI HOLDINGS INC CLASS A,Information Technology,703,51.63,2.915,2026-06-22,-0.018867924528301994
RUSSELL2000,2026-06-22,AISP,AIRSHIP AI HOLDINGS INC CLASS A,Information Technology,1057,42.84,2.86,,
RUSSELL2000,2026-06-20,CPS,COOPER STANDARD HOLDINGS INC,Consumer Discretionary,714,51.33,29.505,2026-06-22,0.004236570072869039
RUSSELL2000,2026-06-22,CPS,COOPER STANDARD HOLDINGS INC,Consumer Discretionary,1058,42.74,29.63,,
RUSSELL2000,2026-06-20,ENTA,ENANTA PHARMACEUTICALS INC,Health Care,1475,35.04,13.32,2026-06-22,0.0037537537537537524
RUSSELL2000,2026-06-22,ENTA,ENANTA PHARMACEUTICALS INC,Health Care,1059,42.73,13.37,,
RUSSELL2000,2026-06-20,AII,AMERICAN INTEGRITY INSURANCE GROUP,Financials,1148,39.83,17.19,2026-06-22,0.005817335660267542
RUSSELL2000,2026-06-22,AII,AMERICAN INTEGRITY INSURANCE GROUP,Financials,1060,42.72,17.29,,
RUSSELL2000,2026-06-20,ANNX,ANNEXON INC,Health Care,1708,30.71,5.14,2026-06-22,-0.01945525291828787
RUSSELL2000,2026-06-22,ANNX,ANNEXON INC,Health Care,1061,42.71,5.04,,
RUSSELL2000,2026-06-20,CMDB,COSTAMARE BULKERS HOLDINGS LTD,Industrials,1156,39.83,17.355,2026-06-22,0.0014405070584844193
RUSSELL2000,2026-06-22,CMDB,COSTAMARE BULKERS HOLDINGS LTD,Industrials,1062,42.71,17.38,,
RUSSELL2000,2026-06-20,PRIM,PRIMORIS SERVICES CORP,Industrials,1666,32.39,105.91,2026-06-22,0.022944009064300053
RUSSELL2000,2026-06-22,PRIM,PRIMORIS SERVICES CORP,Industrials,1063,42.64,108.34,,
RUSSELL2000,2026-06-20,SMR,NUSCALE POWER CORP CLASS A,Industrials,1224,39.62,11.78,2026-06-22,-0.0458404074702885
RUSSELL2000,2026-06-22,SMR,NUSCALE POWER CORP CLASS A,Industrials,1064,42.61,11.24,,
RUSSELL2000,2026-06-20,TMDX,TRANSMEDICS GROUP INC,Health Care,1047,41.82,75.45,2026-06-22,0.0007952286282306709
RUSSELL2000,2026-06-22,TMDX,TRANSMEDICS GROUP INC,Health Care,1065,42.54,75.51,,
RUSSELL2000,2026-06-20,GT,GOODYEAR TIRE & RUBBER,Consumer Discretionary,128,64.26,5.995,2026-06-22,-0.00417014178482078
RUSSELL2000,2026-06-22,GT,GOODYEAR TIRE & RUBBER,Consumer Discretionary,1066,42.52,5.97,,
RUSSELL2000,2026-06-20,DORM,DORMAN PRODUCTS INC,Consumer Discretionary,1048,41.8,125.21,2026-06-22,-0.003913425445251972
RUSSELL2000,2026-06-22,DORM,DORMAN PRODUCTS INC,Consumer Discretionary,1067,42.51,124.72,,
RUSSELL2000,2026-06-20,SION,SIONNA THERAPEUTICS INC,Health Care,1268,39.48,39.77,2026-06-22,-0.02363590646215752
RUSSELL2000,2026-06-22,SION,SIONNA THERAPEUTICS INC,Health Care,1068,42.51,38.83,,
RUSSELL2000,2026-06-20,TOI,ONCOLOGY INSTITUTE INC,Health Care,34,68.78,5.045,2026-06-22,-0.0069375619425173785
RUSSELL2000,2026-06-22,TOI,ONCOLOGY INSTITUTE INC,Health Care,1069,42.47,5.01,,
RUSSELL2000,2026-06-20,CSTL,CASTLE BIOSCIENCES INC,Health Care,1090,40.69,21.07,2026-06-22,0.006169909824394804
RUSSELL2000,2026-06-22,CSTL,CASTLE BIOSCIENCES INC,Health Care,1070,42.44,21.2,,
RUSSELL2000,2026-06-20,AMCX,AMC GLOBAL MEDIA INC CLASS A,Communication,1004,43.88,9.31,2026-06-22,0.004296455424274814
RUSSELL2000,2026-06-22,AMCX,AMC GLOBAL MEDIA INC CLASS A,Communication,1071,42.41,9.35,,
RUSSELL2000,2026-06-20,NNE,NANO NUCLEAR ENERGY INC,Industrials,865,48.28,26.52,2026-06-22,-0.03318250377073906
RUSSELL2000,2026-06-22,NNE,NANO NUCLEAR ENERGY INC,Industrials,1072,42.35,25.64,,
RUSSELL2000,2026-06-20,SAH,SONIC AUTOMOTIVE INC CLASS A,Consumer Discretionary,1439,36.29,81.19,2026-06-22,-0.007513240546865418
RUSSELL2000,2026-06-22,SAH,SONIC AUTOMOTIVE INC CLASS A,Consumer Discretionary,1073,42.34,80.58,,
RUSSELL2000,2026-06-20,SRTA,STRATA CRITICAL MEDICAL INC CLASS,Health Care,585,55.84,5.805,2026-06-22,-0.009474590869939625
RUSSELL2000,2026-06-22,SRTA,STRATA CRITICAL MEDICAL INC CLASS,Health Care,1074,42.31,5.75,,
RUSSELL2000,2026-06-20,KNTK,KINETIK HOLDINGS INC CLASS A,Energy,1617,33.29,47.39,2026-06-22,-0.008018569318421709
RUSSELL2000,2026-06-22,KNTK,KINETIK HOLDINGS INC CLASS A,Energy,1075,42.29,47.01,,
RUSSELL2000,2026-06-20,RVSB,RIVERVIEW BANCORP INC,Financials,655,53.01,5.64,2026-06-22,-0.010638297872340385
RUSSELL2000,2026-06-22,RVSB,RIVERVIEW BANCORP INC,Financials,1076,42.27,5.58,,
RUSSELL2000,2026-06-20,OLP,ONE LIBERTY PROPERTIES REIT INC,Real Estate,1368,38.04,23.99,2026-06-22,0.0008336807002919944
RUSSELL2000,2026-06-22,OLP,ONE LIBERTY PROPERTIES REIT INC,Real Estate,1077,42.27,24.01,,
RUSSELL2000,2026-06-20,ERII,ENERGY RECOVERY INC,Industrials,1015,43.31,8.95,2026-06-22,-0.005586592178770777
RUSSELL2000,2026-06-22,ERII,ENERGY RECOVERY INC,Industrials,1078,42.25,8.9,,
RUSSELL2000,2026-06-20,PANL,PANGAEA LOGISTICS SOLUTIONS LTD,Industrials,1703,30.97,7.54,2026-06-22,-0.0053050397877983935
RUSSELL2000,2026-06-22,PANL,PANGAEA LOGISTICS SOLUTIONS LTD,Industrials,1079,42.22,7.5,,
RUSSELL2000,2026-06-20,KFRC,KFORCE INC,Industrials,1220,39.62,44.225,2026-06-22,-0.006444318824194495
RUSSELL2000,2026-06-22,KFRC,KFORCE INC,Industrials,1080,42.2,43.94,,
RUSSELL2000,2026-06-20,SIGA,SIGA TECHNOLOGIES INC,Health Care,1639,33.15,4.395,2026-06-22,-0.014789533560864543
RUSSELL2000,2026-06-22,SIGA,SIGA TECHNOLOGIES INC,Health Care,1081,42.15,4.33,,
RUSSELL2000,2026-06-20,TRST,TRUSTCO BANK CORP,Financials,1018,43.06,52.595,2026-06-22,0.0041829071204486645
RUSSELL2000,2026-06-22,TRST,TRUSTCO BANK CORP,Financials,1082,42.15,52.815,,
RUSSELL2000,2026-06-20,VYGR,VOYAGER THERAPEUTICS INC,Health Care,1099,40.63,3.805,2026-06-22,-0.0223390275952694
RUSSELL2000,2026-06-22,VYGR,VOYAGER THERAPEUTICS INC,Health Care,1083,42.14,3.72,,
RUSSELL2000,2026-06-20,CARG,CARGURUS INC CLASS A,Communication,1096,40.65,30.395,2026-06-22,-0.010363546635959953
RUSSELL2000,2026-06-22,CARG,CARGURUS INC CLASS A,Communication,1084,42.1,30.08,,
RUSSELL2000,2026-06-20,AVIR,ATEA PHARMACEUTICALS INC,Health Care,1094,40.68,4.4,2026-06-22,-0.002272727272727426
RUSSELL2000,2026-06-22,AVIR,ATEA PHARMACEUTICALS INC,Health Care,1085,42.07,4.39,,
RUSSELL2000,2026-06-20,FLGT,FULGENT GENETICS INC,Health Care,1027,42.63,18.13,2026-06-22,-0.015995587424158852
RUSSELL2000,2026-06-22,FLGT,FULGENT GENETICS INC,Health Care,1086,42.06,17.84,,
RUSSELL2000,2026-06-20,AKBA,AKEBIA THERAPEUTICS INC,Health Care,1410,36.92,1.095,2026-06-22,-0.004566210045662045
RUSSELL2000,2026-06-22,AKBA,AKEBIA THERAPEUTICS INC,Health Care,1087,42.02,1.09,,
RUSSELL2000,2026-06-20,CTKB,CYTEK BIOSCIENCES INC,Health Care,1404,37.05,3.895,2026-06-22,-0.00898587933247752
RUSSELL2000,2026-06-22,CTKB,CYTEK BIOSCIENCES INC,Health Care,1088,41.98,3.86,,
RUSSELL2000,2026-06-20,NSSC,NAPCO SECURITY TECHNOLOGIES INC,Information Technology,1386,37.56,37.27,2026-06-22,0.0061711832573114744
RUSSELL2000,2026-06-22,NSSC,NAPCO SECURITY TECHNOLOGIES INC,Information Technology,1089,41.97,37.5,,
RUSSELL2000,2026-06-20,PII,POLARIS INC,Consumer Discretionary,754,50.73,69.81,2026-06-22,-0.015040825096691024
RUSSELL2000,2026-06-22,PII,POLARIS INC,Consumer Discretionary,1090,41.96,68.76,,
RUSSELL2000,2026-06-20,NEXN,NEXXEN INTERNATIONAL LTD,Communication,636,53.7,8.415,2026-06-22,0.0065359477124184995
RUSSELL2000,2026-06-22,NEXN,NEXXEN INTERNATIONAL LTD,Communication,1091,41.9,8.47,,
RUSSELL2000,2026-06-20,CMPX,COMPASS THERAPEUTICS,Health Care,1403,37.06,2.06,2026-06-22,0.01941747572815533
RUSSELL2000,2026-06-22,CMPX,COMPASS THERAPEUTICS,Health Care,1092,41.88,2.1,,
RUSSELL2000,2026-06-20,NWFL,NORWOOD FINANCIAL CORP,Financials,705,51.6,31.17,2026-06-22,-0.011389156239974385
RUSSELL2000,2026-06-22,NWFL,NORWOOD FINANCIAL CORP,Financials,1093,41.87,30.815,,
RUSSELL2000,2026-06-20,SHOO,STEVEN MADDEN LTD,Consumer Discretionary,1006,43.7,43.07,2026-06-22,-0.007894125841653166
RUSSELL2000,2026-06-22,SHOO,STEVEN MADDEN LTD,Consumer Discretionary,1094,41.85,42.73,,
RUSSELL2000,2026-06-20,RCKT,ROCKET PHARMACEUTICALS INC,Health Care,1009,43.57,3.435,2026-06-22,0.00727802037845704
RUSSELL2000,2026-06-22,RCKT,ROCKET PHARMACEUTICALS INC,Health Care,1095,41.82,3.46,,
RUSSELL2000,2026-06-20,FHTX,FOGHORN THERAPEUTICS INC,Health Care,1023,42.76,4.22,2026-06-22,-0.009478672985781977
RUSSELL2000,2026-06-22,FHTX,FOGHORN THERAPEUTICS INC,Health Care,1096,41.8,4.18,,
RUSSELL2000,2026-06-20,TITN,TITAN MACHINERY INC,Industrials,1395,37.24,20.555,2026-06-22,0.014351739236195593
RUSSELL2000,2026-06-22,TITN,TITAN MACHINERY INC,Industrials,1097,41.8,20.85,,
RUSSELL2000,2026-06-20,BFS,SAUL CENTERS REIT INC,Real Estate,1282,39.29,36.0,2026-06-22,-0.006388888888888777
RUSSELL2000,2026-06-22,BFS,SAUL CENTERS REIT INC,Real Estate,1098,41.77,35.77,,
RUSSELL2000,2026-06-20,QLYS,QUALYS INC,Information Technology,972,45.03,108.79,2026-06-22,-0.0025737659711370098
RUSSELL2000,2026-06-22,QLYS,QUALYS INC,Information Technology,1099,41.76,108.51,,
RUSSELL2000,2026-06-20,RDVT,RED VIOLET INC,Information Technology,610,54.89,53.7,2026-06-22,0.012290502793296021
RUSSELL2000,2026-06-22,RDVT,RED VIOLET INC,Information Technology,1100,41.75,54.36,,
RUSSELL2000,2026-06-20,BRBS,BLUE RIDGE BANKSHARES INC,Financials,1150,39.83,3.42,2026-06-22,-0.005847953216374324
RUSSELL2000,2026-06-22,BRBS,BLUE RIDGE BANKSHARES INC,Financials,1101,41.71,3.4,,
RUSSELL2000,2026-06-20,SCHL,SCHOLASTIC CORP,Communication,850,48.5,42.92,2026-06-22,-0.00908667287977638
RUSSELL2000,2026-06-22,SCHL,SCHOLASTIC CORP,Communication,1102,41.7,42.53,,
RUSSELL2000,2026-06-20,SSTI,SOUNDTHINKING INC,Information Technology,611,54.69,7.51,2026-06-22,-0.003994673768308865
RUSSELL2000,2026-06-22,SSTI,SOUNDTHINKING INC,Information Technology,1103,41.66,7.48,,
RUSSELL2000,2026-06-20,KOD,KODIAK SCIENCES INC,Health Care,1021,42.93,37.915,2026-06-22,-0.033891599630752944
RUSSELL2000,2026-06-22,KOD,KODIAK SCIENCES INC,Health Care,1104,41.62,36.63,,
RUSSELL2000,2026-06-20,HTLD,HEARTLAND EXPRESS INC,Industrials,1013,43.38,14.585,2026-06-22,0.007199177236887122
RUSSELL2000,2026-06-22,HTLD,HEARTLAND EXPRESS INC,Industrials,1105,41.61,14.69,,
RUSSELL2000,2026-06-20,ASLE,AERSALE CORP,Industrials,1051,41.63,6.25,2026-06-22,0.014399999999999968
RUSSELL2000,2026-06-22,ASLE,AERSALE CORP,Industrials,1106,41.59,6.34,,
RUSSELL2000,2026-06-20,AHR,AMERICAN HEALTHCARE REIT INC,Real Estate,1591,33.29,47.2,2026-06-22,-0.0008474576271187972
RUSSELL2000,2026-06-22,AHR,AMERICAN HEALTHCARE REIT INC,Real Estate,1107,41.53,47.16,,
RUSSELL2000,2026-06-20,BCML,BAYCOM CORP,Financials,1039,42.06,31.57,2026-06-22,0.0003167564143173873
RUSSELL2000,2026-06-22,BCML,BAYCOM CORP,Financials,1108,41.52,31.58,,
RUSSELL2000,2026-06-20,UE,URBAN EDGE PROPERTIES,Real Estate,1307,39.29,22.495,2026-06-22,-0.0064458768615247575
RUSSELL2000,2026-06-22,UE,URBAN EDGE PROPERTIES,Real Estate,1109,41.52,22.35,,
RUSSELL2000,2026-06-20,FEIM,FREQUENCY ELECTRONICS INC,Information Technology,634,53.76,70.53,2026-06-22,-0.011342691053452425
RUSSELL2000,2026-06-22,FEIM,FREQUENCY ELECTRONICS INC,Information Technology,1110,41.51,69.73,,
RUSSELL2000,2026-06-20,EQBK,EQUITY BANCSHARES INC CLASS A,Financials,1477,35.04,46.72,2026-06-22,0.004066780821917693
RUSSELL2000,2026-06-22,EQBK,EQUITY BANCSHARES INC CLASS A,Financials,1111,41.51,46.91,,
RUSSELL2000,2026-06-20,ADAM,ADAMAS INC TRUST,Financials,1080,40.91,9.035,2026-06-22,-0.010514665190924255
RUSSELL2000,2026-06-22,ADAM,ADAMAS INC TRUST,Financials,1112,41.5,8.94,,
RUSSELL2000,2026-06-20,PKE,PARK AEROSPACE CORP,Industrials,1733,30.29,32.75,2026-06-22,0.016793893129770865
